record_id,experiment,repeat,batch_size,qname,date,truth,served_model,choice,p_choice,p_max,deficit,mismatch,is_tie,n_argmax_options,top2_gap,gap_bucket,confidence,p_unknown,prob_sum,choice_correct,p_Monday,p_Tuesday,p_Wednesday,p_Thursday,p_Friday,p_Saturday,p_Sunday,p_Unknown
main:2082-02-01,main,0,1,q0,2082-02-01,Sunday,jev-1.13.0,Monday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.01,0.12,1.0,0,0.14,0.14,0.13,0.11,0.12,0.12,0.12,0.12
main:2082-03-27,main,0,1,q0,2082-03-27,Friday,jev-1.13.0,Friday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.01,0.09,1.0,1,0.12,0.14,0.13,0.12,0.14,0.13,0.13,0.09
main:2082-05-16,main,0,1,q0,2082-05-16,Saturday,jev-1.13.0,Friday,0.13,0.14,0.01,1,1,2,0.0,0 (exact tie),0.01,0.12,1.0,0,0.12,0.14,0.12,0.12,0.13,0.14,0.11,0.12
main:2082-06-28,main,0,1,q0,2082-06-28,Sunday,jev-1.13.0,Friday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.09,1.0,0,0.13,0.13,0.13,0.12,0.14,0.14,0.12,0.09
main:2082-07-01,main,0,1,q0,2082-07-01,Wednesday,jev-1.13.0,Tuesday,0.13,0.13,0.0,0,1,4,0.0,0 (exact tie),0.01,0.13,1.0,0,0.13,0.13,0.12,0.12,0.13,0.12,0.12,0.13
main:2082-07-18,main,0,1,q0,2082-07-18,Saturday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.01,0.1,1.0,1,0.13,0.13,0.12,0.12,0.14,0.14,0.12,0.1
main:2082-07-21,main,0,1,q0,2082-07-21,Tuesday,jev-1.13.0,Friday,0.14,0.14,0.0,0,0,1,0.01,<=0.01,0.01,0.1,1.0,0,0.13,0.13,0.13,0.12,0.14,0.13,0.12,0.1
main:2082-09-04,main,0,1,q0,2082-09-04,Friday,jev-1.13.0,Tuesday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.02,>0.01,0.01,0.1,1.0,0,0.13,0.15000000000000002,0.13,0.12,0.13,0.12,0.12,0.1
main:2082-10-13,main,0,1,q0,2082-10-13,Tuesday,jev-1.13.0,Friday,0.14,0.14,0.0,0,0,1,0.01,<=0.01,0.01,0.09,1.0,0,0.13,0.13,0.13,0.12,0.14,0.13,0.13,0.09
main:2082-10-20,main,0,1,q0,2082-10-20,Tuesday,jev-1.13.0,Friday,0.14,0.14,0.0,0,0,1,0.01,<=0.01,0.01,0.12,1.0,0,0.12,0.13,0.12,0.12,0.14,0.13,0.12,0.12
main:2082-11-02,main,0,1,q0,2082-11-02,Monday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,0,1,0.01,<=0.01,0.02,0.1,1.0,0,0.13,0.14,0.13,0.12,0.13,0.13,0.12,0.1
main:2082-11-29,main,0,1,q0,2082-11-29,Sunday,jev-1.13.0,Saturday,0.13,0.14,0.01,1,0,1,0.01,<=0.01,0.02,0.09,1.0,0,0.13,0.13,0.13,0.12,0.14,0.13,0.13,0.09
main:2082-12-20,main,0,1,q0,2082-12-20,Sunday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.09,1.0,0,0.13,0.13,0.13,0.12,0.14,0.14,0.12,0.09
main:2083-02-04,main,0,1,q0,2083-02-04,Thursday,jev-1.13.0,Tuesday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.02,>0.01,0.02,0.09,1.0,0,0.13,0.15000000000000002,0.13,0.12,0.13,0.13,0.12,0.09
main:2083-03-28,main,0,1,q0,2083-03-28,Sunday,jev-1.13.0,Wednesday,0.14,0.14,0.0,0,1,3,0.0,0 (exact tie),0.02,0.08,1.0,0,0.12,0.14,0.14,0.12,0.13,0.14,0.13,0.08
main:2083-04-09,main,0,1,q0,2083-04-09,Friday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.09,1.0,0,0.12,0.14,0.13,0.12,0.13,0.14,0.13,0.09
main:2083-04-19,main,0,1,q0,2083-04-19,Monday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.09,1.0,0,0.12,0.14,0.13,0.13,0.13,0.14,0.12,0.09
main:2083-06-04,main,0,1,q0,2083-06-04,Friday,jev-1.13.0,Tuesday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.02,>0.01,0.02,0.09,1.0,0,0.13,0.15000000000000002,0.13,0.12,0.13,0.13,0.12,0.09
main:2083-07-21,main,0,1,q0,2083-07-21,Wednesday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.1,1.0,0,0.13,0.13,0.12,0.12,0.14,0.14,0.12,0.1
main:2083-09-04,main,0,1,q0,2083-09-04,Saturday,jev-1.13.0,Wednesday,0.14,0.14,0.0,0,0,1,0.01,<=0.01,0.01,0.1,1.0,0,0.13,0.13,0.14,0.12,0.13,0.13,0.12,0.1
main:2083-09-23,main,0,1,q0,2083-09-23,Thursday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.01,0.09,1.0,0,0.13,0.14,0.13,0.12,0.14,0.13,0.12,0.09
main:2083-11-01,main,0,1,q0,2083-11-01,Monday,jev-1.13.0,Friday,0.14,0.14,0.0,0,0,1,0.01,<=0.01,0.01,0.11,1.0,0,0.13,0.13,0.12,0.12,0.14,0.13,0.12,0.11
main:2083-11-02,main,0,1,q0,2083-11-02,Tuesday,jev-1.13.0,Tuesday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.02,>0.01,0.02,0.08,1.0,1,0.13,0.15000000000000002,0.13,0.12,0.13,0.13,0.13,0.08
main:2084-02-27,main,0,1,q0,2084-02-27,Sunday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,4,0.0,0 (exact tie),0.02,0.07,1.0,0,0.12,0.14,0.14,0.13,0.14,0.14,0.12,0.07
main:2084-03-16,main,0,1,q0,2084-03-16,Thursday,jev-1.13.0,Tuesday,0.15,0.15,0.0,0,0,1,0.01,<=0.01,0.03,0.07,1.0,0,0.13,0.15,0.14,0.12,0.13,0.14,0.12,0.07
main:2084-05-08,main,0,1,q0,2084-05-08,Monday,jev-1.13.0,Tuesday,0.15,0.15,0.0,0,0,1,0.01,<=0.01,0.03,0.07,1.0,0,0.13,0.15,0.13,0.13,0.14,0.14,0.11,0.07
main:2084-05-17,main,0,1,q0,2084-05-17,Wednesday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,3,0.0,0 (exact tie),0.02,0.08,1.0,0,0.13,0.14,0.14,0.12,0.13,0.14,0.12,0.08
main:2084-06-18,main,0,1,q0,2084-06-18,Sunday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,3,0.0,0 (exact tie),0.02,0.08,1.0,0,0.13,0.14,0.13,0.12,0.14,0.14,0.12,0.08
main:2084-08-21,main,0,1,q0,2084-08-21,Monday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,3,0.0,0 (exact tie),0.02,0.08,1.0,0,0.13,0.14,0.13,0.12,0.14,0.14,0.12,0.08
main:2084-09-03,main,0,1,q0,2084-09-03,Sunday,jev-1.13.0,Monday,0.14,0.14,0.0,0,1,3,0.0,0 (exact tie),0.02,0.08,1.0,0,0.14,0.14,0.14,0.11,0.13,0.13,0.13,0.08
main:2084-09-04,main,0,1,q0,2084-09-04,Monday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.09,1.0,0,0.13,0.14,0.14,0.12,0.13,0.13,0.12,0.09
main:2084-12-21,main,0,1,q0,2084-12-21,Thursday,jev-1.13.0,Saturday,0.13999999999999999,0.14,0.0,0,1,2,0.0,0 (exact tie),0.03,0.09,1.0,0,0.12,0.13,0.13,0.12,0.14,0.13999999999999999,0.13,0.09
main:2085-03-25,main,0,1,q0,2085-03-25,Sunday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,0,1,0.01,<=0.01,0.01,0.11,1.0,0,0.12,0.14,0.13,0.12,0.13,0.13,0.12,0.11
main:2085-04-06,main,0,1,q0,2085-04-06,Friday,jev-1.13.0,Tuesday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.01,<=0.01,0.02,0.08,1.0,0,0.13,0.15000000000000002,0.13,0.12,0.13,0.14,0.12,0.08
main:2085-04-09,main,0,1,q0,2085-04-09,Monday,jev-1.13.0,Tuesday,0.13,0.14,0.01,1,0,1,0.01,<=0.01,0.01,0.11,1.0,0,0.12,0.13,0.13,0.12,0.14,0.13,0.12,0.11
main:2085-05-04,main,0,1,q0,2085-05-04,Friday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.09,1.0,0,0.13,0.14,0.13,0.13,0.14,0.13,0.11,0.09
main:2085-05-15,main,0,1,q0,2085-05-15,Tuesday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,0,1,0.01,<=0.01,0.01,0.11,1.0,1,0.12,0.14,0.13,0.12,0.13,0.13,0.12,0.11
main:2085-06-07,main,0,1,q0,2085-06-07,Thursday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.08,1.0,0,0.13,0.13,0.13,0.12,0.14,0.14,0.13,0.08
main:2085-06-25,main,0,1,q0,2085-06-25,Monday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,0,1,0.01,<=0.01,0.01,0.1,1.0,0,0.13,0.13,0.13,0.12,0.13,0.14,0.12,0.1
main:2085-06-27,main,0,1,q0,2085-06-27,Wednesday,jev-1.13.0,Saturday,0.14,0.15000000000000002,0.01,1,0,1,0.01,<=0.01,0.02,0.08,1.0,0,0.12,0.15000000000000002,0.13,0.12,0.14,0.14,0.12,0.08
main:2085-07-10,main,0,1,q0,2085-07-10,Tuesday,jev-1.13.0,Friday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.02,>0.01,0.01,0.1,1.0,0,0.12,0.13,0.13,0.12,0.15000000000000002,0.13,0.12,0.1
main:2085-10-01,main,0,1,q0,2085-10-01,Monday,jev-1.13.0,Tuesday,0.13,0.14,0.01,1,0,1,0.01,<=0.01,0.01,0.1,1.0,0,0.12,0.13,0.14,0.12,0.13,0.13,0.13,0.1
main:2085-10-06,main,0,1,q0,2085-10-06,Saturday,jev-1.13.0,Wednesday,0.14,0.14,0.0,0,0,1,0.01,<=0.01,0.01,0.09,1.0,0,0.13,0.13,0.14,0.12,0.13,0.13,0.13,0.09
main:2085-10-11,main,0,1,q0,2085-10-11,Thursday,jev-1.13.0,Wednesday,0.13,0.14,0.01,1,0,1,0.01,<=0.01,0.02,0.09,1.0,0,0.13,0.14,0.13,0.13,0.13,0.13,0.12,0.09
main:2085-10-27,main,0,1,q0,2085-10-27,Saturday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.01,0.1,1.0,1,0.12,0.13,0.13,0.12,0.14,0.14,0.12,0.1
main:2085-11-11,main,0,1,q0,2085-11-11,Sunday,jev-1.13.0,Tuesday,0.13,0.14,0.01,1,0,1,0.01,<=0.01,0.02,0.1,1.0,0,0.13,0.13,0.13,0.12,0.14,0.13,0.12,0.1
main:2086-01-18,main,0,1,q0,2086-01-18,Friday,jev-1.13.0,Monday,0.13,0.13,0.0,0,1,5,0.0,0 (exact tie),0.01,0.13,1.0,0,0.13,0.13,0.12,0.11,0.13,0.13,0.12,0.13
main:2086-01-29,main,0,1,q0,2086-01-29,Tuesday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,1,4,0.0,0 (exact tie),0.02,0.07,1.0,1,0.14,0.14,0.14,0.12,0.13,0.14,0.12,0.07
main:2086-02-09,main,0,1,q0,2086-02-09,Saturday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,0,1,0.01,<=0.01,0.02,0.09,1.0,0,0.13,0.14,0.13,0.12,0.13,0.13,0.13,0.09
main:2086-02-18,main,0,1,q0,2086-02-18,Monday,jev-1.13.0,Tuesday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.02,>0.01,0.01,0.09,1.0,0,0.13,0.15000000000000002,0.13,0.12,0.13,0.13,0.12,0.09
main:2086-07-29,main,0,1,q0,2086-07-29,Monday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.01,0.09,1.0,0,0.13,0.14,0.13,0.12,0.13,0.14,0.12,0.09
main:2086-07-30,main,0,1,q0,2086-07-30,Tuesday,jev-1.13.0,Friday,0.14,0.14,0.0,0,1,3,0.0,0 (exact tie),0.02,0.08,1.0,0,0.14,0.13,0.13,0.12,0.14,0.14,0.12,0.08
main:2086-08-17,main,0,1,q0,2086-08-17,Saturday,jev-1.13.0,Friday,0.14,0.14,0.0,0,0,1,0.01,<=0.01,0.01,0.1,1.0,0,0.13,0.13,0.13,0.12,0.14,0.13,0.12,0.1
main:2086-08-30,main,0,1,q0,2086-08-30,Friday,jev-1.13.0,Friday,0.14,0.15000000000000002,0.01,1,0,1,0.01,<=0.01,0.02,0.08,1.0,1,0.13,0.13,0.13,0.12,0.14,0.15000000000000002,0.12,0.08
main:2086-09-06,main,0,1,q0,2086-09-06,Friday,jev-1.13.0,Friday,0.14,0.14,0.0,0,0,1,0.01,<=0.01,0.02,0.11,1.0,1,0.13,0.13,0.12,0.12,0.14,0.13,0.12,0.11
main:2086-10-23,main,0,1,q0,2086-10-23,Wednesday,jev-1.13.0,Friday,0.13,0.13,0.0,0,1,4,0.0,0 (exact tie),0.01,0.13,1.0,0,0.12,0.13,0.12,0.12,0.13,0.13,0.12,0.13
main:2086-11-14,main,0,1,q0,2086-11-14,Thursday,jev-1.13.0,Friday,0.13,0.13,0.0,0,1,5,0.0,0 (exact tie),0.01,0.11,1.0,0,0.13,0.13,0.13,0.12,0.13,0.13,0.12,0.11
main:2087-03-02,main,0,1,q0,2087-03-02,Sunday,jev-1.13.0,Tuesday,0.15,0.15,0.0,0,0,1,0.02,>0.01,0.02,0.1,1.0,0,0.13,0.15,0.13,0.11,0.13,0.13,0.12,0.1
main:2087-04-02,main,0,1,q0,2087-04-02,Wednesday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,0,1,0.01,<=0.01,0.02,0.1,1.0,0,0.13,0.14,0.13,0.12,0.13,0.13,0.12,0.1
main:2087-06-25,main,0,1,q0,2087-06-25,Wednesday,jev-1.13.0,Friday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.02,>0.01,0.02,0.13,1.0,0,0.12,0.13,0.12,0.11,0.15000000000000002,0.13,0.11,0.13
main:2087-07-03,main,0,1,q0,2087-07-03,Thursday,jev-1.13.0,Friday,0.13,0.14,0.01,1,0,1,0.01,<=0.01,0.01,0.12,1.0,0,0.13,0.14,0.12,0.11,0.13,0.13,0.12,0.12
main:2087-07-30,main,0,1,q0,2087-07-30,Wednesday,jev-1.13.0,Friday,0.14,0.14,0.0,0,1,3,0.0,0 (exact tie),0.02,0.07,1.0,0,0.13,0.14,0.13,0.12,0.14,0.14,0.13,0.07
main:2087-08-06,main,0,1,q0,2087-08-06,Wednesday,jev-1.13.0,Saturday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.01,<=0.01,0.02,0.1,1.0,0,0.12,0.13,0.13,0.11,0.14,0.15000000000000002,0.12,0.1
main:2087-08-07,main,0,1,q0,2087-08-07,Thursday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.09,1.0,0,0.12,0.13,0.13,0.12,0.14,0.14,0.13,0.09
main:2087-08-11,main,0,1,q0,2087-08-11,Monday,jev-1.13.0,Friday,0.14,0.14,0.0,0,1,3,0.0,0 (exact tie),0.02,0.08,1.0,0,0.13,0.14,0.13,0.12,0.14,0.14,0.12,0.08
main:2087-09-01,main,0,1,q0,2087-09-01,Monday,jev-1.13.0,Friday,0.13,0.13,0.0,0,1,4,0.0,0 (exact tie),0.01,0.12,1.0,0,0.13,0.12000000000000001,0.12000000000000001,0.12,0.13,0.13,0.13,0.12
main:2087-09-06,main,0,1,q0,2087-09-06,Saturday,jev-1.13.0,Friday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.02,>0.01,0.02,0.11,1.0,0,0.12,0.13,0.13,0.11,0.15000000000000002,0.13,0.12,0.11
main:2087-10-20,main,0,1,q0,2087-10-20,Monday,jev-1.13.0,Friday,0.14,0.15000000000000002,0.01,1,0,1,0.01,<=0.01,0.01,0.1,1.0,0,0.12,0.15000000000000002,0.13,0.12,0.14,0.13,0.11,0.1
main:2087-11-07,main,0,1,q0,2087-11-07,Friday,jev-1.13.0,Friday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.01,<=0.01,0.02,0.1,1.0,1,0.12,0.13,0.14,0.11,0.15000000000000002,0.13,0.12,0.1
main:2088-02-11,main,0,1,q0,2088-02-11,Wednesday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,0,1,0.01,<=0.01,0.02,0.09,1.0,0,0.13,0.13,0.13,0.12,0.13,0.14,0.13,0.09
main:2088-02-21,main,0,1,q0,2088-02-21,Saturday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.08,1.0,1,0.13,0.14,0.13,0.12,0.13,0.14,0.13,0.08
main:2088-03-03,main,0,1,q0,2088-03-03,Wednesday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.1,1.0,0,0.14,0.14,0.13,0.11,0.12,0.13,0.13,0.1
main:2088-03-23,main,0,1,q0,2088-03-23,Tuesday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,1,3,0.0,0 (exact tie),0.02,0.07,1.0,1,0.13,0.14,0.14,0.12,0.13,0.14,0.13,0.07
main:2088-05-14,main,0,1,q0,2088-05-14,Friday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.01,0.07,1.0,0,0.14,0.14,0.13,0.13,0.13,0.13,0.13,0.07
main:2088-07-10,main,0,1,q0,2088-07-10,Saturday,jev-1.13.0,Tuesday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.01,<=0.01,0.02,0.08,1.0,0,0.13,0.15000000000000002,0.13,0.12,0.13,0.14,0.12,0.08
main:2088-07-16,main,0,1,q0,2088-07-16,Friday,jev-1.13.0,Saturday,0.14,0.15000000000000002,0.01,1,0,1,0.01,<=0.01,0.02,0.09,1.0,0,0.13,0.15000000000000002,0.13,0.11,0.13,0.14,0.12,0.09
main:2088-07-31,main,0,1,q0,2088-07-31,Saturday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.08,1.0,1,0.13,0.13,0.13,0.12,0.14,0.14,0.13,0.08
main:2088-08-20,main,0,1,q0,2088-08-20,Friday,jev-1.13.0,Saturday,0.13,0.14,0.01,1,0,1,0.01,<=0.01,0.02,0.1,1.0,0,0.14,0.13,0.13,0.12,0.13,0.13,0.12,0.1
main:2088-09-09,main,0,1,q0,2088-09-09,Thursday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.01,0.08,1.0,0,0.13,0.14,0.13,0.12,0.13,0.14,0.13,0.08
main:2088-11-27,main,0,1,q0,2088-11-27,Saturday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.08,1.0,1,0.13,0.12,0.13,0.13,0.13,0.14,0.14,0.08
main:2088-11-28,main,0,1,q0,2088-11-28,Sunday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,0,1,0.01,<=0.01,0.02,0.08,1.0,0,0.13,0.13,0.13,0.13,0.13,0.14,0.13,0.08
main:2088-12-13,main,0,1,q0,2088-12-13,Monday,jev-1.13.0,Monday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.02,>0.01,0.01,0.1,1.0,1,0.15000000000000002,0.13,0.13,0.11,0.13,0.13,0.12,0.1
main:2089-01-12,main,0,1,q0,2089-01-12,Wednesday,jev-1.13.0,Tuesday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.02,>0.01,0.02,0.09,1.0,0,0.13,0.15000000000000002,0.13,0.12,0.13,0.13,0.12,0.09
main:2089-01-22,main,0,1,q0,2089-01-22,Saturday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.08,1.0,1,0.13,0.14,0.13,0.12,0.13,0.14,0.13,0.08
main:2089-02-01,main,0,1,q0,2089-02-01,Tuesday,jev-1.13.0,Tuesday,0.13,0.13,0.0,0,1,5,0.0,0 (exact tie),0.01,0.12,1.0,1,0.13,0.13,0.12,0.11,0.13,0.13,0.13,0.12
main:2089-02-14,main,0,1,q0,2089-02-14,Monday,jev-1.13.0,Tuesday,0.13,0.14,0.01,1,0,1,0.01,<=0.01,0.02,0.09,1.0,0,0.13,0.13,0.13,0.12,0.14,0.13,0.13,0.09
main:2089-02-19,main,0,1,q0,2089-02-19,Saturday,jev-1.13.0,Friday,0.14,0.14,0.0,0,0,1,0.01,<=0.01,0.02,0.11,1.0,0,0.12,0.13,0.12,0.12,0.14,0.13,0.13,0.11
main:2089-03-19,main,0,1,q0,2089-03-19,Saturday,jev-1.13.0,Tuesday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.01,<=0.01,0.02,0.09,1.0,0,0.12,0.15000000000000002,0.13,0.12,0.13,0.14,0.12,0.09
main:2089-05-03,main,0,1,q0,2089-05-03,Tuesday,jev-1.13.0,Tuesday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.01,<=0.01,0.02,0.09,1.0,1,0.12,0.15000000000000002,0.14,0.12,0.13,0.13,0.12,0.09
main:2089-05-04,main,0,1,q0,2089-05-04,Wednesday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,0,1,0.01,<=0.01,0.02,0.09,1.0,0,0.13,0.13,0.13,0.13,0.13,0.14,0.12,0.09
main:2089-05-05,main,0,1,q0,2089-05-05,Thursday,jev-1.13.0,Saturday,0.14,0.15000000000000002,0.01,1,0,1,0.01,<=0.01,0.02,0.08,1.0,0,0.12,0.15000000000000002,0.13,0.12,0.14,0.14,0.12,0.08
main:2089-06-01,main,0,1,q0,2089-06-01,Wednesday,jev-1.13.0,Tuesday,0.13,0.13,0.0,0,1,5,0.0,0 (exact tie),0.01,0.11,1.0,0,0.13,0.13,0.13,0.12,0.13,0.13,0.12,0.11
main:2089-07-16,main,0,1,q0,2089-07-16,Saturday,jev-1.13.0,Friday,0.13,0.13,0.0,0,1,5,0.0,0 (exact tie),0.01,0.11,1.0,0,0.13,0.13,0.13,0.12,0.13,0.13,0.12,0.11
main:2089-07-22,main,0,1,q0,2089-07-22,Friday,jev-1.13.0,Saturday,0.15000000000000002,0.15000000000000002,0.0,0,1,2,0.0,0 (exact tie),0.02,0.08,1.0,0,0.12,0.13,0.13,0.12,0.15000000000000002,0.15000000000000002,0.12,0.08
main:2089-09-11,main,0,1,q0,2089-09-11,Sunday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,1,3,0.0,0 (exact tie),0.01,0.11,1.0,0,0.12,0.14,0.12,0.11,0.14,0.14,0.12,0.11
main:2089-12-07,main,0,1,q0,2089-12-07,Wednesday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,4,0.0,0 (exact tie),0.02,0.07,1.0,0,0.13,0.14,0.14,0.12,0.14,0.14,0.12,0.07
main:2089-12-16,main,0,1,q0,2089-12-16,Friday,jev-1.13.0,Friday,0.14,0.15000000000000002,0.01,1,0,1,0.01,<=0.01,0.02,0.08,1.0,1,0.13,0.13,0.13,0.12,0.14,0.15000000000000002,0.12,0.08
main:2089-12-21,main,0,1,q0,2089-12-21,Wednesday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.11,1.0,0,0.12,0.12,0.13,0.11,0.14,0.14,0.13,0.11
main:2090-01-15,main,0,1,q0,2090-01-15,Sunday,jev-1.13.0,Tuesday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.01,<=0.01,0.02,0.08,1.0,0,0.13,0.15000000000000002,0.14,0.12,0.13,0.13,0.12,0.08
main:2090-03-17,main,0,1,q0,2090-03-17,Friday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.1,1.0,0,0.12,0.14,0.13,0.12,0.14,0.13,0.12,0.1
main:2090-06-18,main,0,1,q0,2090-06-18,Sunday,jev-1.13.0,Friday,0.14,0.15000000000000002,0.01,1,0,1,0.01,<=0.01,0.02,0.1,1.0,0,0.12,0.13,0.12,0.12,0.14,0.15000000000000002,0.12,0.1
main:2090-06-23,main,0,1,q0,2090-06-23,Friday,jev-1.13.0,Friday,0.14,0.14,0.0,0,0,1,0.01,<=0.01,0.01,0.1,1.0,1,0.13,0.13,0.13,0.12,0.14,0.13,0.12,0.1
main:2090-07-18,main,0,1,q0,2090-07-18,Tuesday,jev-1.13.0,Friday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.09,1.0,0,0.13,0.13,0.13,0.12,0.14,0.14,0.12,0.09
main:2090-10-17,main,0,1,q0,2090-10-17,Tuesday,jev-1.13.0,Friday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.02,>0.01,0.02,0.13,1.0,0,0.12,0.13,0.12,0.11,0.15000000000000002,0.13,0.11,0.13
main:2090-10-22,main,0,1,q0,2090-10-22,Sunday,jev-1.13.0,Friday,0.14,0.15000000000000002,0.01,1,0,1,0.01,<=0.01,0.02,0.09,1.0,0,0.12,0.13,0.13,0.12,0.14,0.15000000000000002,0.12,0.09
main:2090-10-29,main,0,1,q0,2090-10-29,Sunday,jev-1.13.0,Saturday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.01,<=0.01,0.02,0.08,1.0,0,0.12,0.13,0.13,0.13,0.14,0.15000000000000002,0.12,0.08
main:2090-10-30,main,0,1,q0,2090-10-30,Monday,jev-1.13.0,Friday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.02,>0.01,0.02,0.09,1.0,0,0.13,0.13,0.13,0.12,0.15000000000000002,0.13,0.12,0.09
main:2091-01-15,main,0,1,q0,2091-01-15,Monday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,1,3,0.0,0 (exact tie),0.02,0.07,1.0,0,0.14,0.14,0.13,0.13,0.13,0.14,0.12,0.07
main:2091-02-27,main,0,1,q0,2091-02-27,Tuesday,jev-1.13.0,Wednesday,0.13,0.14,0.01,1,1,3,0.0,0 (exact tie),0.02,0.07,1.0,0,0.13,0.14,0.13,0.13,0.14,0.14,0.12,0.07
main:2091-03-09,main,0,1,q0,2091-03-09,Friday,jev-1.13.0,Tuesday,0.16,0.16,0.0,0,0,1,0.02,>0.01,0.03,0.08,1.0,0,0.12,0.16,0.14,0.12,0.13,0.13,0.12,0.08
main:2091-03-18,main,0,1,q0,2091-03-18,Sunday,jev-1.13.0,Tuesday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.02,>0.01,0.02,0.09,1.0,0,0.13,0.15000000000000002,0.13,0.12,0.13,0.13,0.12,0.09
main:2091-04-10,main,0,1,q0,2091-04-10,Tuesday,jev-1.13.0,Friday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.01,0.1,1.0,0,0.12,0.13,0.13,0.12,0.14,0.14,0.12,0.1
